time,x_pos,y_pos,z_pos
2011.001,-0.08901983,0.7992022,0.4040318
2023.7,-0.08901952,0.7992015,0.4040319
2025.356,-0.08722244,0.7909985,0.4038482
2037.393,-0.08722244,0.7909985,0.4038482
2039.112,-0.08977419,0.7880229,0.4048582
2051.164,-0.08977421,0.7880228,0.4048582
2052.672,-0.09149264,0.7833484,0.4051759
2065.237,-0.09149264,0.7833484,0.4051759
2067.3,-0.09277735,0.778083,0.4052607
2079.055,-0.09277723,0.778083,0.405261
2080.717,-0.09272317,0.7760153,0.4064515
2092.789,-0.09272317,0.7760153,0.4064515
2094.359,-0.09302264,0.7728034,0.4068759
2106.748,-0.09302264,0.7728034,0.4068759
2108.31,-0.0920413,0.7716646,0.4056568
2120.697,-0.09204127,0.7716645,0.4056568
2122.263,-0.09147284,0.770061,0.4045351
2134.618,-0.09147284,0.770061,0.4045351
2136.52,-0.09112689,0.7683288,0.4034234
2148.755,-0.09112725,0.7683285,0.4034229
2150.506,-0.09283622,0.7662303,0.4004548
2162.751,-0.09283622,0.7662303,0.4004548
2164.622,-0.09374286,0.7641229,0.3980017
2176.673,-0.09374306,0.7641225,0.3980014
2178.385,-0.09434168,0.76159,0.395926
2190.133,-0.09434168,0.76159,0.395926
2191.717,-0.09468338,0.7588726,0.3939492
2204.165,-0.09468338,0.7588726,0.3939492
2205.907,-0.09310088,0.7563055,0.3924437
2218.011,-0.09310076,0.7563053,0.3924436
2220.027,-0.09232764,0.7534037,0.3902056
2232.011,-0.09232756,0.7534036,0.3902055
2233.587,-0.09191642,0.7503042,0.3876014
2246.03,-0.09191642,0.7503042,0.3876014
2247.981,-0.08991546,0.7454011,0.3841529
2259.7,-0.08991546,0.7454011,0.3841529
2261.388,-0.08864226,0.7411858,0.3808742
2273.676,-0.08864174,0.7411861,0.3808748
2275.385,-0.08638991,0.7410303,0.381585
2287.393,-0.08638991,0.7410303,0.381585
2289.114,-0.08484657,0.7398239,0.3810201
2301.386,-0.08484644,0.7398238,0.3810201
2303.255,-0.08359982,0.7381737,0.3799356
2315.057,-0.08359982,0.7381737,0.3799356
2316.586,-0.08465848,0.7410336,0.3814507
2328.857,-0.08465848,0.7410336,0.3814507
2330.481,-0.08462729,0.7418571,0.3815511
2343.162,-0.08462749,0.7418575,0.3815513
2344.863,-0.08643956,0.7449324,0.3834073
2356.931,-0.08643966,0.7449325,0.3834074
2358.46,-0.0871722,0.7459633,0.3839323
2370.603,-0.0871722,0.7459633,0.3839323
2372.615,-0.08790322,0.7472,0.3847933
2384.566,-0.08790329,0.7472001,0.3847933
2386.106,-0.0883612,0.7478108,0.3852929
2398.441,-0.0883612,0.7478108,0.3852929
2400.328,-0.08868302,0.7481335,0.3856428
2412.467,-0.08868304,0.7481336,0.3856429
2414.307,-0.08951865,0.74901,0.3862375
2426.295,-0.08951865,0.74901,0.3862375
2427.989,-0.09010763,0.7496329,0.3867373
2440.164,-0.09010763,0.7496329,0.3867373
2441.763,-0.09012692,0.7510531,0.3872086
2454.062,-0.09012692,0.7510533,0.3872086
2455.666,-0.0901181,0.7523518,0.3875537
2467.96,-0.0901181,0.7523518,0.3875537
2469.818,-0.09009112,0.7535699,0.3877767
2481.917,-0.09009112,0.7535699,0.3877767
2483.536,-0.09042726,0.7546935,0.3883407
2495.73,-0.09042726,0.7546935,0.3883407
2497.562,-0.0906818,0.7556882,0.3888486
2509.821,-0.09068191,0.7556881,0.3888485
2511.848,-0.09105888,0.755679,0.3881463
2523.758,-0.09105887,0.755679,0.3881462
2525.581,-0.09142506,0.7558972,0.3875896
2537.904,-0.09142507,0.7558972,0.3875896
2539.473,-0.09135158,0.7561663,0.3876806
2551.419,-0.09135158,0.7561663,0.3876806
2553.14,-0.09126033,0.7563809,0.3877368
2565.194,-0.09126033,0.7563809,0.3877368
2566.779,-0.09115918,0.7566385,0.3878228
2579.44,-0.09115916,0.7566384,0.3878228
2581.138,-0.09103811,0.7554477,0.3866298
2593.324,-0.09103811,0.7554477,0.3866298
2594.975,-0.09091821,0.7544103,0.3855545
2607.04,-0.09091821,0.7544103,0.3855545
2609.147,-0.09091421,0.7537199,0.3852157
2620.828,-0.09091421,0.7537199,0.3852157
2622.439,-0.09086125,0.7532147,0.3849812
2634.687,-0.09086125,0.7532146,0.3849811
2636.559,-0.09079397,0.7527877,0.384808
2648.464,-0.09079397,0.7527877,0.384808
2650.072,-0.09067787,0.7523052,0.3840593
2662.385,-0.09067786,0.7523051,0.3840593
2664.19,-0.09059499,0.7519556,0.3831148
2675.824,-0.09059499,0.7519556,0.3831148
2677.309,-0.08964445,0.7493102,0.3807369
2689.969,-0.08964425,0.7493097,0.3807365
2691.414,-0.08899796,0.7473366,0.3785979
2703.811,-0.08899796,0.7473366,0.3785979
2706.13,-0.08914322,0.7451692,0.3750944
2717.519,-0.08914322,0.7451692,0.3750944
2719.141,-0.08937301,0.7435535,0.3719943
2731.661,-0.08937301,0.7435535,0.3719943
2733.327,-0.08964531,0.7422767,0.3692653
2745.422,-0.08964531,0.7422767,0.3692653
2747.259,-0.08899876,0.7433839,0.3686454
2759.353,-0.0889987,0.743384,0.3686453
2761.02,-0.08890942,0.7438479,0.3672713
2773.321,-0.08890942,0.7438479,0.3672713
2775.345,-0.09003641,0.7435542,0.3650674
2787.289,-0.09003656,0.7435541,0.3650671
2789.042,-0.09089059,0.7430069,0.3628266
2801.234,-0.09089065,0.7430069,0.3628265
2803.207,-0.09156711,0.7423741,0.3606967
2815.146,-0.09156711,0.7423741,0.3606967
2816.823,-0.09229665,0.7428417,0.3591102
2829.028,-0.09229665,0.7428417,0.3591102
2831.068,-0.09291005,0.7428337,0.3572291
2843.248,-0.09291022,0.7428339,0.3572288
2844.883,-0.09405624,0.7432495,0.3539698
2856.918,-0.09405639,0.7432496,0.3539693
2858.626,-0.09503029,0.7432653,0.3505555
2870.807,-0.09503029,0.7432653,0.3505555
2872.545,-0.09620745,0.7435524,0.347125
2884.687,-0.09620751,0.7435524,0.3471246
2886.757,-0.09714173,0.7436416,0.3438835
2898.429,-0.09714174,0.7436416,0.3438835
2900.022,-0.0978431,0.7435676,0.3408504
2912.223,-0.0978431,0.7435676,0.3408504
2914.032,-0.09846902,0.7422066,0.3365996
2926.418,-0.09846903,0.7422065,0.3365994
2928.239,-0.09880561,0.7413352,0.3331085
2940.239,-0.09880563,0.7413352,0.3331083
2941.814,-0.09907354,0.7407551,0.3296878
2953.852,-0.09907354,0.7407551,0.3296878
2955.516,-0.09921963,0.740484,0.3267497
2967.516,-0.09921963,0.740484,0.3267497
2969.202,-0.09930456,0.7404569,0.3242027
2981.793,-0.09930458,0.7404568,0.3242026
2983.372,-0.09975609,0.7403824,0.3219565
2995.332,-0.09975609,0.7403824,0.3219565
2997.094,-0.1002141,0.7405109,0.3199129
3009.165,-0.1002141,0.7405109,0.3199129
3010.654,-0.1023353,0.7440053,0.317464
3023.357,-0.1023354,0.7440054,0.3174639
3024.832,-0.103944,0.7464411,0.3143114
3036.962,-0.103944,0.7464411,0.3143114
3038.626,-0.102747,0.7484187,0.3140123
3051.033,-0.102747,0.7484187,0.3140123
3052.534,-0.102168,0.7499385,0.3129122
3065.053,-0.102168,0.7499387,0.312912
3066.643,-0.1022116,0.7509961,0.3110316
3078.684,-0.1022116,0.7509961,0.3110316
3080.447,-0.09872451,0.7531911,0.3099943
3092.461,-0.0987244,0.7531912,0.3099943
3093.987,-0.09644593,0.7549822,0.308247
3106.566,-0.09644569,0.7549822,0.308247
3108.417,-0.09380645,0.7544492,0.3075774
3120.201,-0.09380645,0.7544492,0.3075774
3121.721,-0.09200552,0.7540911,0.3063211
3134.295,-0.09200552,0.7540911,0.3063211
3135.952,-0.09065427,0.7538513,0.3047356
3148.216,-0.09065441,0.7538513,0.3047355
3149.864,-0.09327872,0.7531868,0.3016248
3162.073,-0.09327872,0.7531868,0.3016248
3163.687,-0.09382985,0.7529007,0.2995619
3175.967,-0.09383005,0.7529003,0.2995614
3177.494,-0.09609715,0.7473071,0.2934992
3189.941,-0.09609769,0.7473056,0.2934976
3191.426,-0.09646955,0.7449372,0.29075
3203.82,-0.09646955,0.7449372,0.29075
3205.432,-0.0972359,0.7395132,0.2853988
3217.798,-0.09723592,0.7395131,0.2853987
3219.402,-0.0972867,0.7370359,0.2829735
3231.761,-0.09728668,0.7370355,0.282973
3233.761,-0.09708931,0.7355331,0.2814912
3245.33,-0.09708931,0.7355331,0.2814912
3246.976,-0.09641239,0.7344041,0.2796959
3259.291,-0.09641236,0.7344041,0.2796959
3260.92,-0.09608801,0.7337859,0.2780358
3273.376,-0.09608779,0.7337871,0.2780369
3275.116,-0.09527962,0.7381872,0.2791311
3287.186,-0.09527962,0.7381872,0.2791311
3289.23,-0.09469156,0.7402508,0.277389
3300.826,-0.09469156,0.7402508,0.277389
3302.551,-0.09422098,0.7412194,0.2746795
3314.806,-0.09422097,0.7412195,0.2746795
3316.776,-0.09366968,0.7439168,0.275005
